loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
22636.64,22542.68,20295.45, 36 months,13.97%,773.35,E,A5,,6 years,OWN,98613.26,Not Verified,Nov-2024,Fully Paid,medical,Science writer,80116,CT,16.36,Aug-2008,13,2,31786,68.2,27,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39c9d5d5-98fe-4298-96ca-32e06c0ecbcf,d6feba70-3675-4f3d-bf47-dc66726def65,1,w,8218.01,5410.36,20334.99,17958.46,9941.27,2403.41,75.44,323.14,78.78,Jan-2025,893.48,Jan-2026,Aug-2024,,28.0,1,,98642.0,,3.0,2.0,6.0,18.0,16685.0,,5.0,,,4.3,,,6.0,6.0,17.0,,35402.0,65.1,,,,259.0,50.0,,,,17.0,,,2.0,,20.0,23.0,7.0,7.0,9.0,3.0,,,,,,79.8,20.2,,176559.0,,39437.0,70540.0,N,N,,,
19888.85,19402.35,18781.25, 36 months,7.97%,622.95,B,B3,Medical sales representative,10+ years,OWN,20000.0,Not Verified,May-2024,Fully Paid,renewable_energy,Retail banker,80703,OR,4.61,Nov-2012,5,0,47682,28.0,21,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4f1543b6-6d9b-49e1-82ad-8d0a0e838065,b2092a1f-76cb-4c7a-a8d0-ea37b6c7f5c7,1,f,8556.73,9166.2,302.8,8822.68,5116.7,3389.25,63.29,999.77,51.28,Mar-2025,516.2,Aug-2025,Jun-2025,,,2,1897.0,21817.0,,,0.0,3.0,37.0,35902.0,18.5,6.0,,4452.0,89.1,97036.0,6.0,0.0,11.0,13.0,19563.0,46996.0,46.1,,,83.0,,,,72.0,,16.0,,1.0,1.0,,7.0,,16.0,,16.0,3.0,,,,,10.0,61.6,65.3,,160321.0,86949.0,70223.0,33095.0,N,N,,,
16018.33,15594.79,15264.7, 36 months,13.10%,540.52,E,A4,,3 years,RENT,20000.0,Verified,Oct-2024,Fully Paid,home_improvement,Environmental education officer,35246,OK,17.23,Feb-2006,20,0,31574,30.7,49,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d020a39d-0d85-4f54-93c6-41ab2ee9b1df,e66d6861-d3d2-45ae-ad23-4b63c7ef5428,1,w,5533.99,6916.2,3749.72,1523.81,5333.61,1565.23,66.51,840.36,29.69,Oct-2024,113.46,Oct-2025,Nov-2024,,,1,5561.0,61154.0,1.0,,3.0,4.0,22.0,15037.0,55.0,4.0,5.0,5804.0,,15461.0,7.0,5.0,6.0,15.0,14903.0,43443.0,39.3,,,228.0,165.0,28.0,7.0,79.0,,,,,12.0,17.0,17.0,15.0,,,13.0,5.0,37.0,,,,15.0,,68.9,,86556.0,56540.0,60730.0,,N,N,,,
23610.33,22595.67,20518.45, 36 months,15.76%,827.22,B,B5,Set designer,,OWN,27005.97,Verified,Sep-2024,In Grace Period,major_purchase,,17706,UT,6.58,Apr-2006,9,0,22887,,38,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d4c1d0ce-4a86-4e4e-a731-0a09a5d3363e,bc318baf-2994-4e07-bd5b-80e6ab5ffcc4,1,w,5242.3,10000.04,21985.51,14118.23,23596.15,3272.92,69.65,669.8,51.81,Feb-2025,1321.25,Aug-2025,Dec-2024,,64.0,0,7177.0,62578.0,2.0,,5.0,,32.0,11008.0,88.9,0.0,9.0,5436.0,2.4,74906.0,2.0,2.0,5.0,9.0,30819.0,23889.0,76.7,,,57.0,276.0,57.0,20.0,25.0,,,73.0,,7.0,,5.0,20.0,,29.0,20.0,29.0,45.0,,,,,72.5,76.5,,161788.0,,,71850.0,N,N,,,
20742.77,20148.45,18471.76, 60 months,17.90%,525.65,D,A3,"Designer, exhibition/display",9 years,OWN,20000.0,Not Verified,Oct-2023,Fully Paid,wedding,,71296,MI,28.34,Aug-2013,13,2,12367,22.3,34,Individual,9.0,,Where against million expect teach. Book under training executive million voice. Seven rate choose under bill challenge.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=80b03c1e-2e64-4228-8647-c2ec20ede40c,a05fe325-fda6-4fb0-95dc-96d00a9b5edc,1,f,527.21,3038.7,1249.94,20660.21,18799.1,698.7,44.03,931.88,14.52,Aug-2024,319.88,Apr-2026,May-2025,,,2,,4698.0,2.0,0.0,3.0,1.0,,,,2.0,,18784.0,,28677.0,1.0,18.0,5.0,,49939.0,23950.0,21.3,,,149.0,292.0,58.0,16.0,89.0,,18.0,,,6.0,4.0,3.0,0.0,14.0,6.0,2.0,3.0,2.0,,0.0,,,78.1,95.0,,13351.0,45162.0,92064.0,97778.0,N,N,,,
6308.4,6172.74,5954.54, 60 months,16.30%,154.42,C,B2,Training and development officer,10+ years,RENT,31639.43,Not Verified,Mar-2024,Fully Paid,debt_consolidation,"Engineer, petroleum",98005,OH,24.8,Aug-2015,7,0,17218,,33,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=fc5cadd2-d97d-49c4-b8a6-d56bd1ac7753,1aa699de-fab0-4335-a307-36ca7c123ff2,1,w,1837.6,2877.19,1190.28,2432.32,2770.39,520.54,94.38,377.5,65.81,Jul-2025,67.85,Jul-2025,Apr-2025,,90.0,2,,8803.0,2.0,0.0,,,,37265.0,,8.0,9.0,14674.0,64.3,62188.0,8.0,9.0,5.0,9.0,17900.0,37191.0,38.1,,,254.0,,50.0,,27.0,32.0,,,,14.0,,25.0,15.0,9.0,,28.0,23.0,14.0,,5.0,,17.0,,,,121383.0,1865.0,93503.0,93309.0,N,N,,,
24290.19,23838.46,23619.24, 36 months,11.45%,800.42,G,B2,Chief Financial Officer,3 years,MORTGAGE,24805.69,Not Verified,Feb-2025,Late (16-30 days),debt_consolidation,,02835,MI,26.16,Oct-2017,5,2,8116,14.9,20,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0a290065-0f00-49c2-95c8-46fdb07bcf39,6f4db7d1-fb81-4f5d-8a77-541a98ab1156,1,f,4191.64,4254.65,5299.58,14653.45,14070.62,4233.88,85.66,652.35,74.02,Feb-2025,673.45,Jun-2026,Jun-2025,,,2,,,,,2.0,11.0,,7048.0,,,13.0,9396.0,64.8,94980.0,7.0,18.0,11.0,18.0,34367.0,45720.0,,,,272.0,,39.0,10.0,14.0,,6.0,,3.0,15.0,6.0,18.0,,11.0,24.0,9.0,4.0,3.0,,,,11.0,82.3,22.6,,187281.0,18451.0,8148.0,89276.0,N,N,,,
17392.92,17282.99,16795.98, 36 months,15.26%,605.13,C,B4,Multimedia programmer,< 1 year,MORTGAGE,92736.44,Source Verified,Aug-2023,Fully Paid,medical,,95868,PW,9.44,Dec-2014,16,1,996,52.3,30,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b34dfbbe-3ecd-474d-98da-4ca899da2285,0477c5e6-0d34-435d-9351-209d4662dd1d,1,w,1178.97,7649.23,18009.67,5085.19,2055.93,5011.55,48.2,93.38,21.53,Oct-2024,98.41,Jun-2026,Feb-2025,,70.0,0,,87548.0,4.0,,,8.0,58.0,,,,,7459.0,1.3,27662.0,1.0,13.0,8.0,2.0,37099.0,45712.0,38.8,,,62.0,16.0,43.0,9.0,5.0,,,,,2.0,22.0,,6.0,28.0,22.0,5.0,13.0,31.0,,,,18.0,90.6,64.4,,,22784.0,94118.0,,N,N,,,
20383.05,20262.95,19891.52, 36 months,23.98%,799.51,D,B5,"Designer, jewellery",9 years,OWN,22839.44,Not Verified,Oct-2024,Fully Paid,renewable_energy,Community education officer,35532,MS,12.52,Mar-2008,11,1,7233,35.3,47,Individual,5.0,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45a3f4ad-7467-4156-8971-b21af52540d3,1b09c67c-af6f-461b-a76b-17b889887f73,1,w,10089.2,9306.88,12807.52,18725.1,13738.25,459.32,51.79,183.92,58.41,Jul-2025,260.49,,,,,2,,16954.0,,0.0,0.0,,47.0,26865.0,,3.0,4.0,,11.0,40235.0,7.0,,2.0,,,2947.0,,,,160.0,279.0,12.0,10.0,100.0,,17.0,81.0,,19.0,22.0,5.0,12.0,8.0,26.0,45.0,5.0,12.0,0.0,,4.0,15.0,81.3,78.9,,,76173.0,9736.0,,N,N,,,
1000.0,964.84,946.29, 36 months,7.58%,31.14,D,A4,Medical sales representative,6 years,MORTGAGE,28553.78,Source Verified,Feb-2024,Fully Paid,other,,08899,OH,11.42,Jun-2014,20,1,163,36.4,19,Joint App,8.0,,One form interview design white public us. Fund the recent position able TV.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f143731c-fc81-44dd-93c8-7dca164055ff,256e69bc-5bd8-4d43-a294-6f1b100bbc25,1,f,175.95,47.16,513.75,1179.91,328.83,262.93,84.32,952.06,79.01,Apr-2025,53.35,Oct-2025,Jun-2025,,,0,,,,,9.0,,,41508.0,93.6,6.0,9.0,,,,8.0,,19.0,,10438.0,7458.0,60.6,,,209.0,258.0,58.0,43.0,110.0,,12.0,29.0,,18.0,12.0,21.0,6.0,,12.0,25.0,28.0,37.0,,1.0,,18.0,52.1,43.3,,,,99837.0,72629.0,N,N,,,
14180.31,13862.7,13302.75, 60 months,7.22%,282.28,E,B3,"Geologist, engineering",6 years,OWN,20000.0,Source Verified,Jun-2025,Fully Paid,car,Rural practice surveyor,84690,CO,15.64,May-2009,17,1,11711,98.2,6,Individual,5.0,,These wear benefit reach here feeling range. West wall still everybody. Happen wonder century son. Serious four young data expert level.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=cccae1ff-d52f-4038-a5e0-00161bc2dc3b,8545b044-363c-4a32-94b4-4e3634ab6b65,1,f,2370.35,1782.69,16670.44,9626.33,10812.45,3033.4,75.55,903.39,50.08,May-2025,449.85,,Jun-2025,,86.0,1,2895.0,65267.0,0.0,2.0,,5.0,7.0,49928.0,,,,3695.0,,,7.0,,,10.0,39288.0,20385.0,25.7,,,82.0,13.0,47.0,31.0,47.0,,,74.0,,10.0,15.0,,,26.0,3.0,16.0,10.0,38.0,,,,,76.2,,,197725.0,8228.0,74580.0,60135.0,N,N,,,
14181.5,13720.67,13577.52, 36 months,14.99%,491.55,B,B2,Geographical information systems officer,7 years,MORTGAGE,23072.59,Source Verified,Jul-2024,Fully Paid,car,Furniture designer,44038,OK,0.0,Jan-2018,9,0,21602,2.3,29,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3f282eb9-fbdd-4447-b2dd-ab450463e8d2,6af2ecd5-7289-48f7-b483-c1154144463a,1,f,4097.15,3642.86,11772.29,6501.29,12674.07,902.87,88.4,643.62,60.07,Feb-2025,152.13,,Nov-2024,,13.0,0,,79480.0,2.0,,6.0,3.0,8.0,608.0,86.8,7.0,,3256.0,,27010.0,6.0,18.0,15.0,6.0,38794.0,11381.0,64.7,,,277.0,121.0,26.0,48.0,119.0,,15.0,4.0,,13.0,9.0,10.0,15.0,28.0,35.0,44.0,,16.0,,4.0,0.0,13.0,72.8,52.1,,77034.0,43964.0,,,N,N,,,
7273.39,7028.27,6997.76, 36 months,13.45%,246.64,C,A2,Technical sales engineer,9 years,MORTGAGE,55139.22,Source Verified,May-2024,Current,car,Insurance risk surveyor,00994,WI,10.65,May-2010,14,1,42674,70.2,12,Individual,,,"Admit where less science job. During career follow act around dream since.
Rich sing community police another. Single dog yes world. Add end front light young wind leader.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=db5989ee-22b1-40af-8ff5-3f9f586cd33d,7236f1a7-7533-439c-84b1-12f95d229052,1,f,1345.32,3007.27,1364.35,3000.82,5272.99,34.25,28.94,641.45,18.6,Mar-2025,239.75,Nov-2025,Nov-2024,,45.0,1,293.0,91434.0,2.0,3.0,7.0,8.0,37.0,19861.0,41.5,7.0,,8149.0,6.1,68835.0,,,4.0,10.0,45775.0,9140.0,,,,179.0,73.0,10.0,,106.0,,20.0,34.0,,,0.0,9.0,4.0,11.0,37.0,,,,,,0.0,,98.9,45.8,,51052.0,,83632.0,77347.0,N,N,,,
19166.88,18907.01,18510.75, 36 months,13.91%,654.2,C,B2,Facilities manager,7 years,MORTGAGE,28872.58,Not Verified,Feb-2025,Charged Off,moving,Materials engineer,58082,OR,7.5,Apr-2014,19,1,27747,60.2,10,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c4809df9-5e56-493e-aeb9-15e85c7f9da7,9a3da963-b228-4b93-ac67-620d4c91b447,1,w,1437.26,3521.44,1724.41,6691.21,1603.87,4326.48,67.12,939.93,37.99,Nov-2024,768.83,May-2026,Aug-2024,,70.0,1,8918.0,55511.0,2.0,0.0,8.0,,14.0,18026.0,73.8,0.0,8.0,,19.7,24404.0,0.0,3.0,,,39565.0,9116.0,82.9,,528.0,210.0,96.0,9.0,,32.0,,10.0,,,7.0,9.0,14.0,10.0,17.0,25.0,15.0,20.0,,,,2.0,13.0,,,,,,43064.0,71442.0,N,N,,,
15649.58,15478.74,15374.62, 36 months,10.73%,510.37,C,A4,Intelligence analyst,8 years,OTHER,20000.0,Source Verified,Dec-2023,Fully Paid,educational,,62378,NH,7.41,May-2011,17,2,4764,67.1,49,Individual,8.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=cdd9ca86-87e4-435d-83db-7841e010105c,0b3f4c95-69de-456b-93d3-b9f41d7581ff,1,f,2620.06,578.78,18546.43,10899.85,7626.72,3687.88,97.7,955.13,79.31,Mar-2025,67.33,Jan-2026,Jul-2025,1.0,,1,,51774.0,,3.0,7.0,11.0,53.0,26484.0,58.0,,13.0,6292.0,7.2,75131.0,6.0,4.0,18.0,7.0,48239.0,47873.0,32.9,,,285.0,,4.0,41.0,23.0,,12.0,,,18.0,0.0,7.0,15.0,12.0,,6.0,9.0,,,,,0.0,58.8,64.8,,47331.0,6521.0,31514.0,45226.0,N,N,,,
15080.29,14542.15,14386.41, 36 months,9.25%,481.3,D,B5,Customer service manager,7 years,OWN,20000.0,Not Verified,Jul-2024,Charged Off,other,Freight forwarder,78737,GA,9.76,Jun-2018,6,1,44870,87.9,33,Individual,2.0,,"Keep yard budget business act red reason. Let television partner game we. Word consider head between common music.
Total answer network. Congress almost turn member but fact.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=f41ce9b8-2d74-4fda-9083-f814d71a6061,96f1c42b-a8f7-4e32-8203-75cb6abf1abd,1,w,3055.79,2759.75,8304.72,5758.78,9231.92,287.58,80.74,173.17,63.34,Sep-2024,744.56,,Nov-2024,,2.0,0,,55972.0,1.0,,8.0,8.0,,3790.0,35.9,,13.0,9633.0,89.2,,8.0,16.0,,11.0,28749.0,,,,,73.0,,54.0,,7.0,,4.0,,,8.0,21.0,18.0,32.0,,14.0,,22.0,39.0,,,,,79.5,79.0,,,3603.0,91541.0,71449.0,N,N,,,
9607.09,9219.19,8868.55, 36 months,8.72%,304.24,F,A3,,6 years,RENT,51420.79,Source Verified,Oct-2024,Fully Paid,car,Community development worker,20586,MS,23.38,Jan-2011,5,1,20812,43.9,9,Individual,8.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8d9ba38d-e14a-40c1-b68e-8d6686e36fa9,5a3c91ff-11f2-400b-9282-036dfa87d54d,1,f,2275.11,4585.55,1796.84,2181.63,7762.67,751.75,79.92,271.53,3.32,Dec-2024,119.68,,Jun-2025,,,2,,66403.0,3.0,1.0,,8.0,22.0,32221.0,0.1,5.0,7.0,14491.0,35.7,88212.0,,,,13.0,40576.0,19903.0,99.8,,,202.0,244.0,52.0,29.0,100.0,65.0,,36.0,,,,28.0,34.0,10.0,3.0,,0.0,10.0,,,,18.0,77.7,16.9,,26576.0,81238.0,65729.0,,Y,N,,,
1048.25,1016.39,951.24, 60 months,12.77%,23.73,C,A5,"Administrator, sports",8 years,RENT,20000.0,Not Verified,Jan-2025,Late (31-120 days),other,,64127,CA,22.86,Oct-2012,15,1,32295,23.6,33,Individual,0.0,,"Office article huge name certainly tax after manager. Woman maybe site week.
Nearly war goal cause involve. Stay speech head social policy dream.
Security scientist political old allow across detail.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=7d94a2f4-2e8a-4184-84f0-6c820350382f,8886272f-b5bf-4393-8197-5bf95ff086b9,1,w,487.17,134.64,1167.4,300.39,122.93,18.31,24.21,385.25,92.75,Mar-2025,17.34,,Feb-2025,,,0,2742.0,29840.0,1.0,3.0,6.0,13.0,,,7.2,3.0,5.0,9836.0,95.3,50710.0,3.0,,9.0,,5443.0,,22.6,0.0,,81.0,120.0,27.0,,21.0,,,,,11.0,28.0,,0.0,24.0,25.0,9.0,12.0,8.0,,,,14.0,97.5,61.2,,158368.0,6960.0,97479.0,72542.0,N,N,,,2024-08-11
13032.99,12636.61,12131.34, 60 months,12.59%,293.8,A,B4,Retail buyer,1 year,MORTGAGE,33465.65,Verified,Jan-2024,Late (31-120 days),small_business,,55127,HI,16.1,Sep-2005,14,0,28845,76.6,29,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a63d01e3-56c4-46eb-8feb-b2bdf0434872,b477d12a-17d5-4842-b831-87465e854122,1,f,2570.02,5959.65,13313.23,7115.6,2.54,3522.56,12.43,244.51,15.24,Jan-2025,471.77,Jul-2026,,,,1,,,1.0,,1.0,,,,,3.0,,245.0,12.5,60254.0,,7.0,17.0,,25273.0,2419.0,32.3,,,197.0,199.0,15.0,24.0,46.0,,,,4.0,3.0,5.0,0.0,7.0,,2.0,,0.0,,,,,12.0,62.3,53.9,,54875.0,85200.0,58415.0,49662.0,N,N,,,
22319.62,21281.5,19384.41, 36 months,15.16%,775.5,A,A2,Legal executive,5 years,OWN,33241.13,Verified,Feb-2024,Fully Paid,credit_card,Estate manager/land agent,11695,MI,27.49,Dec-2015,22,0,20440,1.3,34,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51c47536-72c9-445e-8883-5ec7ff9cc73f,08da6e1e-12c6-46bf-97b7-a7555087ecea,1,w,5191.62,4833.65,7387.56,17854.82,10527.04,1121.69,48.14,376.37,88.98,May-2025,1087.63,Feb-2026,Mar-2025,,,0,,5225.0,,,1.0,,,5188.0,41.0,1.0,2.0,,10.2,71819.0,,5.0,,8.0,7391.0,35442.0,12.1,,,58.0,182.0,58.0,32.0,13.0,,9.0,,,14.0,17.0,0.0,10.0,9.0,23.0,48.0,,25.0,,,,,,80.4,,197126.0,10458.0,,37772.0,N,Y,,,
10238.16,10135.2,10123.56, 36 months,13.93%,349.56,D,B4,Prison officer,8 years,OWN,87721.24,Not Verified,Feb-2025,Fully Paid,car,Research scientist (physical sciences),48802,FM,9.45,Apr-2011,18,0,36867,11.7,23,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=ac8e4262-a707-41d3-aec0-74f8b7959973,e87a1cf3-8d54-4cd7-bbb7-51ac88612309,1,f,4271.7,2416.14,7873.7,1107.03,7802.78,1483.22,36.09,610.99,10.2,Oct-2024,566.97,Mar-2026,,,,0,,12745.0,0.0,2.0,6.0,12.0,55.0,17224.0,9.6,2.0,12.0,17702.0,,,2.0,1.0,,,34778.0,,,,,3.0,144.0,10.0,21.0,44.0,41.0,3.0,,4.0,17.0,5.0,13.0,,19.0,35.0,,12.0,10.0,,,,3.0,58.3,26.6,,,83610.0,18587.0,47635.0,N,N,,,
6451.83,6150.59,5630.01, 36 months,13.88%,220.14,B,B3,Comptroller,9 years,OTHER,26706.3,Source Verified,Dec-2024,Fully Paid,credit_card,,37055,VI,8.9,Aug-2006,21,1,39433,60.9,18,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26c369ee-65a3-445a-8ccb-b3dc7cb3b0ad,ad1a4a20-73e0-4955-ab9d-69f28130e3d0,1,f,32.5,1551.73,3208.74,826.2,5956.39,1558.14,23.01,255.98,3.2,Feb-2025,257.39,Nov-2025,,1.0,106.0,0,,28106.0,,,,,58.0,38218.0,26.1,3.0,10.0,,,52129.0,,18.0,1.0,17.0,35510.0,41429.0,94.7,,,250.0,,28.0,36.0,64.0,,8.0,,1.0,,4.0,7.0,,8.0,,14.0,6.0,18.0,,,,10.0,,87.7,,114012.0,,32521.0,,N,N,,,
21374.74,20466.49,18915.24, 36 months,10.62%,695.98,C,B4,Radio broadcast assistant,2 years,OWN,20000.0,Verified,Apr-2024,Fully Paid,wedding,"Research officer, trade union",54581,PR,12.43,Jun-2014,10,2,3122,40.0,29,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5bc420bb-dedf-466a-872f-9f9fe880abe7,a9afcaa8-af9b-4803-8354-063182f0cfbc,1,f,5263.67,763.66,18633.79,9768.01,14605.14,2617.3,62.83,833.02,88.45,Oct-2024,898.51,Jun-2026,Feb-2025,1.0,,2,7017.0,85429.0,1.0,,6.0,,30.0,,,3.0,10.0,5610.0,14.4,96645.0,6.0,2.0,,,46092.0,36631.0,10.1,1.0,,,55.0,17.0,,116.0,,19.0,,,9.0,23.0,18.0,14.0,18.0,21.0,0.0,20.0,44.0,0.0,,,17.0,88.1,,,66808.0,90288.0,69539.0,25693.0,N,N,,,
16556.98,16145.4,15658.18, 36 months,10.26%,536.29,A,A1,"Clinical scientist, histocompatibility and immunogenetics",7 years,OWN,20497.06,Verified,Jun-2024,Default,credit_card,,33035,SD,5.73,Mar-2012,24,1,46870,48.5,11,Individual,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c0596841-4d08-4602-a388-d8f4947f8b0b,2e5afc1f-f7ab-4146-a9a2-6caf653fcbc4,1,f,5264.3,6842.82,3504.28,7424.7,5175.48,964.25,44.32,947.87,53.8,Mar-2025,379.76,Oct-2025,May-2025,,,0,2202.0,2342.0,,3.0,2.0,11.0,43.0,,10.9,1.0,,4667.0,5.3,89078.0,,18.0,16.0,13.0,14686.0,24479.0,13.6,0.0,,147.0,,,46.0,78.0,3.0,16.0,28.0,,18.0,10.0,,39.0,29.0,14.0,43.0,18.0,37.0,,,,,74.4,89.7,,87771.0,95126.0,75477.0,25416.0,N,N,,,
13153.71,13117.03,12959.36, 36 months,9.31%,420.2,E,A5,Logistics and distribution manager,10+ years,MORTGAGE,95116.95,Verified,May-2024,Fully Paid,major_purchase,,51802,FM,3.09,Oct-2011,5,2,14012,90.7,22,Individual,,,"Add control investment. Police require thank cell.
Unit nation their down. Eye agent notice environment big model.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=6d607574-9601-4317-a9cd-1a7286b88415,27c06cc6-7101-40ac-98c0-7e7ced6720be,1,f,4218.8,448.79,4302.75,9128.27,9215.67,2583.25,4.91,103.6,12.86,Feb-2025,149.79,Feb-2026,,,,2,1234.0,,,0.0,4.0,8.0,,,54.7,,1.0,,14.5,72925.0,3.0,8.0,14.0,0.0,12606.0,,39.7,,,,190.0,,21.0,106.0,15.0,17.0,65.0,,,25.0,,9.0,,,46.0,4.0,33.0,,,,17.0,,4.4,,,43950.0,17533.0,,N,N,,,
12675.21,12445.93,11279.06, 36 months,10.12%,409.73,C,B3,Sport and exercise psychologist,5 years,MORTGAGE,212017.41,Not Verified,Aug-2024,Charged Off,debt_consolidation,Risk analyst,08663,CT,24.59,Jun-2020,10,0,24161,74.5,11,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e9d94e3d-80a8-475d-9818-2bbaaf0712b8,865c1ba6-dc24-44a6-a2b5-0a2758b1d584,1,f,5585.02,2219.34,1266.37,11020.71,3948.48,2977.12,44.27,485.27,77.79,Aug-2024,363.12,Jun-2026,Nov-2024,,,0,,76508.0,3.0,4.0,4.0,5.0,57.0,9491.0,8.1,0.0,10.0,13322.0,26.7,28365.0,,3.0,,2.0,5534.0,35670.0,7.3,,,93.0,,7.0,55.0,90.0,,13.0,,,,,28.0,26.0,7.0,19.0,,22.0,,,,4.0,4.0,,,,57442.0,,3650.0,,N,N,,,
18244.94,18096.26,16700.36, 36 months,15.36%,635.69,F,A2,,4 years,OWN,81374.45,Source Verified,Mar-2025,Fully Paid,educational,,88235,MN,27.25,Jun-2016,14,2,10177,61.7,45,Joint App,8.0,1.0,"Letter bill knowledge allow. Item discuss movie believe evening approach.
Meet thank ground fly beyond little follow. Use month lead group administration. Performance research for.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=cfdbcec7-f216-4de9-8612-981c43b0f1e5,9bc05add-da47-449f-a375-17521cbbd9de,1,f,82.76,7468.38,2812.25,6203.49,336.21,2365.86,84.01,392.15,17.95,Mar-2025,1002.87,Feb-2026,Nov-2024,,12.0,1,,20953.0,1.0,,,,35.0,27083.0,2.2,2.0,6.0,13025.0,,6540.0,,10.0,1.0,19.0,22042.0,,,0.0,,84.0,257.0,38.0,35.0,18.0,,8.0,89.0,,14.0,17.0,2.0,23.0,,14.0,13.0,29.0,35.0,,,,1.0,65.5,1.2,,,6154.0,64288.0,,N,N,,,
20766.42,19873.92,18363.89, 36 months,13.55%,705.23,D,B3,"Geneticist, molecular",9 years,OWN,33089.35,Source Verified,Feb-2024,Fully Paid,home_improvement,Special effects artist,57761,DE,0.0,Jul-2017,17,2,14160,9.7,6,Joint App,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3a2c9677-0fd0-435e-9144-a61bd1c9a217,ea05d129-2ad9-4417-9086-30a64162c0a4,1,f,1595.35,2326.05,17357.71,6719.62,3529.06,5540.85,16.09,344.15,42.84,Apr-2025,509.62,,Apr-2025,,,0,,52664.0,3.0,,,5.0,46.0,,15.8,,8.0,7931.0,,,1.0,,13.0,18.0,,,33.3,,,280.0,155.0,,,36.0,,6.0,,,9.0,21.0,4.0,,13.0,38.0,4.0,24.0,26.0,,,3.0,3.0,53.5,21.5,,148803.0,79171.0,27722.0,,N,N,,,2023-12-28
