loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
18496.39,17809.55,16850.3, 36 months,18.64%,674.64,E,2023-13-45,PLANNING AND DEVELOPMENT SURVEYOR,1 year,OTHER,66175.51,Source Verified,Jul-2025,Fully Paid,home_improvement,,00960,,14.0,Oct-2018,7,0,32335,7.2,30,Individual,5.0,,"Single letter several focus performance middle. Stop such value.
Could lawyer until. Cover item case herself. So military president help investment word become school.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=5492e7dd-3c8d-4db9-a268-f5f773ab26e0,bcf11e38-ec1d-45c0-978a-0f6541a8930f,1,,87.52,1646.93,1243.28,19560.68,13745.85,4857.78,78.35,515.09,71.51,Feb-2025,495.66,Oct-2025,Jun-2025,,,1,,57759.0,,,,,,2235.0,,3.0,,12456.0,73.7,70738.0,8.0,18.0,8.0,4.0,43127.0,13256.0,84.0,,,195.0,169.0,2.0,,1.0,,14.0,117.0,,9.0,25.0,20.0,14.0,5.0,29.0,11.0,0.0,35.0,,,,,90.4,100.0,,40900.0,38736.0,,63852.0,N,N,,,
13809.24,13429.62,13285.62, 60 months,12.11%,307.98,D,B3,Information officer,6 years,MORTGAGE,33028.9,Verified,Jan-2025,Charged Off,MOVING,Air broker,,LA,18.47,Jul-2016,22,0,48175,2.5,20,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3975fff8-23f6-4c0a-94fe-014ac7321531,4807241b-7b52-4cfc-beae-3bc54a2e7c45,1,w,6466.57,4399.08,13759.37,4956.46,6904.87,486.7,15.42,807.25,94.39,Jun-2025,299.23,,,,16.0,0,,61685.0,3.0,1.0,8.0,11.0,36.0,26591.0,,4.0,9.0,9921.0,78.7,27759.0,,,14.0,5.0,12037.0,47852.0,4.3,,,101.0,280.0,34.0,,,52.0,16.0,,0.0,5.0,0.0,19.0,4.0,6.0,4.0,26.0,17.0,,2.0,,,10.0,84.6,25.7,,153163.0,,33488.0,60941.0,N,N,,,
3933.27,3783.02,3547.64, 60 months,16.11%,95.87,,B3,Airline pilot,9 years,MORTGAGE,20000.0,Not Verified,Aug-2024,Charged Off,car,Translator,88761,KS,11.31,Feb-2019,18,2,21381,93.1,41,Individual,,,,,b91d5479-2349-460f-b7fd-94cef25701c0,1,w,249.83,115.12,1441.53,744.15,684.43,897.68,1.58,557.81,37.95,Aug-2024,107.92,Dec-2025,Aug-2024,,,1,4460.0,,2.0,2.0,5.0,3.0,21.0,6908.0,9.7,4.0,5.0,18033.0,73.0,10638.0,4.0,2.0,,17.0,43967.0,,98.1,,,159.0,140.0,44.0,10.0,48.0,,14.0,,4.0,15.0,23.0,8.0,33.0,8.0,18.0,49.0,28.0,41.0,4.0,,,4.0,91.8,,,71468.0,8328.0,46638.0,17045.0,2023-13-45,N,,,
26684.81,26511.0,25547.15, 36 months,18.40%,970.15,C,B3,"SOLICITOR, SCOTLAND",7 years,RENT,50446.9,,Dec-2024,Fully Paid,major_purchase,Medical physicist,92909,MT,14.54,Apr-2015,23,1,44239,14.0,36,,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e0fc390b-b856-4b53-8f1c-1bc82a8ecf0b,,1,w,8738.96,815.32,13985.08,29239.36,21115.29,2445.16,92.48,329.65,7.25,,1688.1,Nov-2025,Aug-2024,,37.0,1,,,2.0,3.0,,4.0,8.0,34898.0,13.5,8.0,10.0,3144.0,1.3,,4.0,6.0,16.0,6.0,16411.0,,79.3,,,,193.0,54.0,29.0,4.0,6.0,,18.0,0.0,18.0,7.0,26.0,24.0,20.0,19.0,48.0,,33.0,,,1.0,14.0,56.8,32.5,,,58856.0,74657.0,10795.0,N,N,,,
18518.8,17620.0,16353.77, 36 months,10.37%,600.81,D,B4,QUALITY MANAGER,7 years,,20000.0,Verified,May-2024,Fully Paid,credit_card,,87069,LA,15.25,Apr-2007,16,2,39459,16.0,13,Individual,5.0,,Others answer space our might join hit. His after anything near rule. On far among hot green.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5b735516-2f12-4e92-95fa-21921fbe9d8f,1b01be59-2543-4642-b1ac-cde2cc9b3076,1,w,6967.13,5063.14,1372.74,16191.37,14562.1,2566.11,43.91,251.93,64.42,,788.22,,,,,0,7808.0,88077.0,4.0,2.0,7.0,7.0,2.0,,,7.0,0.0,11046.0,39.6,77174.0,1.0,14.0,4.0,13.0,44436.0,23303.0,6.3,,,172.0,,43.0,35.0,118.0,101.0,1.0,,0.0,,,11.0,11.0,3.0,1.0,43.0,26.0,26.0,,,,11.0,94.8,14.2,0.0,54272.0,12843.0,,8910.0,N,N,,,
18094.7,17364.19,16033.75, 36 months,,572.37,C,A1,,,OWN,36698.81,Source Verified,,Current,car,"JOURNALIST, MAGAZINE",98261,2023-13-45,8.65,Sep-2008,18,1,16210,69.5,9,Individual,,0.0,Region movement contain land around his notice. Alone per once entire sign lot rich hard.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c1a87732-f912-461c-9be0-4781818c7d6f,3137ca51-e1a2-4383-b3ae-2ce92282cee6,1,,3791.67,1501.76,4366.92,4621.92,8511.68,4560.36,97.38,941.96,58.84,,593.1,,Oct-2024,2.0,,2,,13398.0,3.0,,,,,35248.0,,0.0,1.0,5639.0,92.4,57398.0,4.0,17.0,6.0,8.0,12925.0,14262.0,,,,215.0,99.0,,,57.0,28.0,13.0,,,18.0,13.0,,26.0,11.0,,22.0,15.0,9.0,,,,11.0,53.1,73.8,,67116.0,50242.0,,72936.0,N,,,,
12555.26,12542.34,12171.57, 36 months,11.68%,415.1,E,B5,Copy,8 years,OTHER,35494.58,Not Verified,Feb-2024,Fully Paid,WEDDING,"Administrator, charities/voluntary organisations",08490,MH,11.79,Sep-2006,3,0,500,37.0,45,Individual,8.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f512fffb-e8f5-47f2-baab-dee48e58bec3,27a7f267-ce41-4d3e-a093-f97fd6e0057c,1,f,4293.17,123.87,1771.09,12721.48,10608.12,1240.12,8.8,704.97,36.01,May-2025,131.03,Aug-2025,Oct-2024,,,2,,23088.0,1.0,,2.0,11.0,9.0,,27.5,7.0,10.0,17748.0,96.8,60360.0,,,14.0,,7407.0,41477.0,,,,118.0,,1.0,3.0,98.0,,13.0,,,,,10.0,22.0,,13.0,17.0,20.0,,,1.0,,2.0,97.9,95.8,2.0,75842.0,37078.0,13601.0,59430.0,N,N,,,
17266.3,16599.12,16385.33, 60 months,11.46%,379.42,D,A3,Sport and exercise psychologist,5 years,OTHER,72914.14,Verified,Mar-2024,Fully Paid,credit_card,,41683,NE,4.23,Jan-2013,21,0,21125,56.0,31,Individual,0.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0194cc40-7994-44b3-98da-6e0456732b51,1494b1e6-8e66-4ff6-b51d-0527ab9d0d20,1,w,4719.3,3284.06,20238.88,2294.08,7295.85,217.68,73.99,918.08,28.0,,221.75,2023-13-45,Aug-2024,,71.0,1,,79222.0,2.0,,5.0,3.0,30.0,6816.0,30.1,2.0,13.0,5827.0,87.7,,5.0,,15.0,16.0,778.0,,,,9491.0,172.0,201.0,,17.0,87.0,,12.0,,2.0,,7.0,,28.0,22.0,27.0,11.0,21.0,23.0,,,,5.0,,4.0,,160105.0,,68336.0,73869.0,N,N,,,
13936.6,13675.99,13472.96, 36 months,8.92%,442.66,,B3,Furniture conservator/restorer,9 years,,55522.95,Verified,May-2025,Fully Paid,moving,Higher education careers adviser,11787,MH,3.73,Nov-2009,3,2,39791,4.9,37,Individual,,,"Professor me position view. Left during amount will bad over television.
Defense rather late green. Stand glass yes item right agreement message.
Mention foot drive knowledge sit to.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=55c93e41-011e-43a5-9490-bf3181ef90e8,3b49501b-7d11-4996-9a5c-26eeb4cbe09b,1,w,6884.97,1900.69,7800.38,11267.18,0.79,1510.02,39.3,10.56,2.62,,96.47,,Oct-2024,,,2,,80804.0,,1.0,6.0,13.0,51.0,,42.9,5.0,,16627.0,92.6,62032.0,2.0,8.0,11.0,15.0,20766.0,13075.0,85.1,,,125.0,38.0,11.0,31.0,69.0,,,,,5.0,11.0,,8.0,5.0,,41.0,,16.0,2.0,,,17.0,,54.5,,66774.0,30345.0,6401.0,78616.0,N,N,,,
12853.94,12407.74,12388.35, 36 months,9.60%,412.38,,A1,,3 years,OTHER,35744.41,Verified,Mar-2025,Charged Off,wedding,Arboriculturist,28685,AR,9.14,Apr-2009,16,1,31926,61.0,5,Joint App,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d972872e-d7b0-4b15-9084-0de817c93884,,1,w,2415.23,6011.23,3737.9,617.68,12351.6,2688.3,23.77,431.02,92.62,Jul-2025,574.4,Apr-2026,Feb-2025,,,2,,11813.0,1.0,,,,29.0,10060.0,23.6,0.0,,4399.0,96.4,48618.0,,7.0,17.0,1.0,42566.0,,15.7,,,58.0,33.0,55.0,,102.0,116.0,20.0,,,15.0,24.0,14.0,17.0,13.0,7.0,41.0,10.0,2.0,4.0,,,10.0,,77.2,,134120.0,,82729.0,25876.0,N,N,,,2025-02-05
5449.79,5364.74,5196.09, 60 months,9.97%,115.7,D,A4,"Surveyor, planning and development",8 years,OTHER,20000.0,Verified,Sep-2023,Fully Paid,vacation,,76411,CT,12.27,May-2019,14,0,7912,,41,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c07836df-0a9c-4c4a-b486-9fdd8249c52c,3727c7ff-bd6e-4f62-a54e-b7fb00751bea,1,f,2010.28,518.31,2411.41,4789.62,3572.69,1410.31,21.0,748.31,3.94,Jun-2025,145.9,,,,,1,,66295.0,3.0,4.0,7.0,,46.0,11325.0,61.5,7.0,11.0,4713.0,47.2,,5.0,14.0,0.0,10.0,2840.0,7179.0,,0.0,,53.0,,33.0,,59.0,,2.0,,,,13.0,7.0,,,33.0,27.0,8.0,5.0,,,1.0,0.0,94.6,40.5,,,15061.0,6087.0,16896.0,N,N,,,
15203.21,15112.23,14846.22, 36 months,12.21%,506.51,B,A5,"Accountant, chartered management",4 years,OTHER,99364.77,Verified,Apr-2024,Late (31-120 days),,Probation officer,52324,SD,11.86,Dec-2012,4,1,30338,70.4,13,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3134aaa3-5d31-4df4-8cbe-b148de6c6e7f,4a78ba4f-c9d7-494c-9f7d-e185df19d5bd,1,f,6080.74,1150.13,7927.1,11889.69,12881.85,2335.17,68.03,510.57,75.74,May-2025,791.59,,,,,2,,84342.0,4.0,,7.0,12.0,50.0,6689.0,19.5,5.0,10.0,720.0,22.5,22090.0,8.0,18.0,3.0,,17228.0,26398.0,81.2,1.0,,113.0,254.0,,6.0,54.0,,8.0,,0.0,1.0,7.0,,,22.0,11.0,13.0,29.0,1.0,,,2.0,19.0,98.6,97.9,,109873.0,47461.0,45311.0,,N,N,,,
21772.43,21666.58,20790.97, 36 months,20.09%,810.19,B,A3,Environmental manager,5 years,OTHER,20000.0,Not Verified,Nov-2024,Fully Paid,vacation,Armed forces operational officer,73295,AZ,35.58,Aug-2010,18,2,21137,64.0,13,Individual,9.0,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34ec875d-6747-40cc-af0f-7ded9633d4f5,ff399eea-fbf5-484b-af51-e57d7e0f0e2a,1,w,4956.43,4557.77,11035.09,1666.61,11907.56,3182.41,57.16,751.56,81.94,Apr-2025,957.23,Aug-2025,,,,0,,59261.0,1.0,,,10.0,,1977.0,17.8,5.0,5.0,9309.0,89.8,91886.0,,17.0,19.0,2.0,28886.0,41504.0,,,,184.0,287.0,41.0,7.0,14.0,,,,,4.0,17.0,20.0,4.0,24.0,23.0,46.0,1.0,47.0,,,,12.0,,62.5,,21944.0,13295.0,37468.0,83302.0,N,N,,,
18877.16,18610.21,17729.29, 36 months,14.46%,649.38,C,A2,"Copywriter, advertising",7 years,,36385.6,Source Verified,Jul-2024,Charged Off,credit_card,Administrator,38751,MO,2.75,Aug-2014,20,2,18250,92.9,5,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4b7ceb57-44f3-4a9c-8316-92fc322ec9e5,3a4ee8e6-e946-4000-b20c-78e339ec5bab,1,w,5598.76,1919.28,14210.15,18169.26,4788.11,225.94,44.28,304.43,28.61,Jun-2025,192.26,2023-13-45,Sep-2024,,,1,,,0.0,,4.0,9.0,27.0,22703.0,,2.0,14.0,,16.3,,2.0,19.0,2.0,12.0,,43913.0,56.0,,,49.0,116.0,37.0,53.0,114.0,,15.0,,,2.0,29.0,7.0,,15.0,27.0,21.0,,39.0,,1.0,,,51.7,90.1,,74319.0,86070.0,21070.0,,N,N,,,
16129.63,15878.05,14585.06, 36 months,,533.15,C,B2,Civil Service administrator,6 years,RENT,44835.26,Source Verified,Apr-2025,Fully Paid,,"Radiographer, therapeutic",75196,MA,7.68,Mar-2018,24,2,26359,,31,Joint App,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2e6d3429-be63-4f46-9353-3d3f91d0cf80,9b85a353-9298-4beb-8820-c5991eebf232,1,,2943.29,450.13,14381.87,6210.6,15290.98,4830.35,69.02,115.29,51.72,Jul-2025,979.12,Nov-2025,Oct-2024,,,2,,,,,9.0,,38.0,,17.0,9.0,1.0,,89.5,61602.0,,9.0,5.0,2.0,,5264.0,,,,290.0,55.0,54.0,,,101.0,22.0,,,3.0,6.0,21.0,21.0,,1.0,,22.0,45.0,,,,19.0,50.7,,,24131.0,26823.0,85848.0,6405.0,N,N,Quickly close cost draw but science drop that.,,
28497.13,28196.73,26066.06, 36 months,16.03%,1002.25,C,B1,Computer games developer,7 years,OWN,38634.26,Not Verified,Sep-2023,Fully Paid,debt_consolidation,Physiotherapist,40645,CT,8.11,Aug-2018,23,1,26900,24.6,8,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=315ed4e3-f2da-4108-b166-29554912dbe4,425176c7-706e-4371-adce-37275ba7f993,1,w,792.98,12001.77,1765.76,623.83,19861.4,8525.68,89.66,576.0,91.74,Sep-2024,1954.52,Oct-2025,Oct-2024,,,2,,97579.0,1.0,2.0,3.0,14.0,14.0,1828.0,93.2,2.0,1.0,16644.0,99.0,34387.0,4.0,8.0,5.0,16.0,,42929.0,73.1,,,296.0,60.0,,41.0,35.0,5.0,14.0,,,,7.0,7.0,37.0,14.0,16.0,,13.0,39.0,,5.0,,9.0,89.7,53.3,,66656.0,32154.0,67779.0,32265.0,N,N,,,
4058.25,3944.24,3642.19, 60 months,5.00%,76.58,C,A1,Retail manager,1 year,MORTGAGE,90561.2,Source Verified,Mar-2025,Fully Paid,educational,,42562,MN,1.06,Nov-2005,24,1,20196,54.0,20,,5.0,0.0,"Lead subject forget other drug. Ask seem system sit available. Industry build clear little media impact.
Some different structure walk up treatment develop own. Culture sense others officer product.",,719a021c-6480-4595-a32a-6e368dbfa69a,1,f,1841.04,1255.97,4226.82,2608.66,3665.35,698.82,8.91,466.77,74.8,Jan-2025,134.2,Jun-2026,Jun-2025,,,0,,71086.0,,4.0,7.0,10.0,37.0,36664.0,9.5,8.0,12.0,11065.0,65.6,74948.0,,,16.0,10.0,35298.0,,19.6,,3684.0,21.0,259.0,19.0,5.0,105.0,,15.0,,,13.0,29.0,21.0,38.0,19.0,0.0,37.0,1.0,12.0,,,,,57.9,,2.0,,37864.0,58116.0,12012.0,N,N,,,
13515.53,13396.24,12126.52, 36 months,,472.64,B,B1,Secretary/administrator,9 years,RENT,25955.06,Verified,Aug-2024,Fully Paid,home_improvement,Cabin crew,47393,ME,8.43,Jul-2018,16,2,16169,17.3,6,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7079e501-6fd5-47a0-8ce2-4c6a05f1ea1d,337cd3fe-39b6-4868-8c87-c6d6cfbf51d3,1,w,5624.14,1183.24,12639.94,11616.82,8803.57,1756.96,36.68,85.26,35.74,,849.05,,Sep-2024,,,2,,44906.0,1.0,3.0,,14.0,,34936.0,55.0,9.0,5.0,15941.0,8.6,73974.0,0.0,19.0,17.0,16.0,22632.0,18950.0,39.8,,,68.0,104.0,,3.0,49.0,48.0,,,1.0,6.0,16.0,7.0,11.0,,39.0,41.0,14.0,10.0,,,,11.0,53.4,,,168021.0,57420.0,,99320.0,N,N,Popular because tree marriage source radio.,,
13003.99,12835.58,11668.41, 36 months,8.91%,412.97,D,B2,,8 years,OWN,20000.0,Verified,Apr-2024,Fully Paid,,"Development worker, international aid",95103,AZ,17.32,Oct-2018,15,1,26574,92.8,43,Individual,6.0,,Few nor decision agency financial language chair simple. Phone degree board beat. Worker million skill theory cultural move data.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=fabec4a6-8fb9-4518-ac0d-e5fc7f828a7b,2023-13-45,1,f,4617.44,1336.75,1808.59,8464.82,2586.65,331.34,52.71,326.79,75.61,Feb-2025,808.35,,Jan-2025,,,2,8715.0,80275.0,3.0,3.0,4.0,,,14466.0,57.4,3.0,,412.0,72.2,31356.0,,,8.0,2.0,12805.0,,31.2,,,227.0,,47.0,22.0,25.0,,5.0,,,16.0,,23.0,7.0,4.0,,,2.0,8.0,,,,2.0,73.1,98.2,,132219.0,7609.0,,40902.0,N,N,,,
19460.45,19255.74,19163.22, 36 months,11.23%,639.21,D,A1,,9 years,RENT,63691.9,Not Verified,Jul-2024,Current,OTHER,Water quality scientist,,ID,11.37,Aug-2007,20,1,48373,71.3,28,Individual,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a93ab1dc-317c-4dba-a4e2-370784c5173f,2584fa6e-1178-445b-8f42-c2e75560b5bf,1,w,8129.83,7914.66,4441.06,20149.61,16071.25,5243.76,29.68,725.73,71.36,Dec-2024,182.99,Sep-2025,Oct-2024,,,2,,10999.0,4.0,2.0,4.0,,46.0,35750.0,,4.0,5.0,4613.0,17.1,24532.0,1.0,11.0,12.0,15.0,29428.0,30175.0,2.9,,,264.0,78.0,,17.0,95.0,,17.0,,,17.0,9.0,,,7.0,28.0,,16.0,9.0,,0.0,,16.0,,54.5,,89592.0,,23347.0,61901.0,N,N,,,
13383.12,12803.28,12632.88, 36 months,14.77%,462.45,D,B3,Financial trader,,RENT,25809.75,Source Verified,Apr-2024,Fully Paid,MAJOR_PURCHASE,Clinical biochemist,2023-13-45,NE,16.74,Jul-2017,22,1,24824,54.8,24,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8ff6fff0-43dd-47a9-bf9c-fefa5474d509,89ba139c-aab8-4391-92be-72eeacdd0fba,1,w,471.75,1284.08,3021.84,918.62,6646.98,2043.19,59.94,787.24,93.6,,832.14,,,,,2,,50813.0,3.0,1.0,9.0,1.0,50.0,,19.2,3.0,,7225.0,84.6,71148.0,5.0,3.0,,0.0,18383.0,,79.3,0.0,,73.0,136.0,15.0,17.0,46.0,78.0,2.0,,,,20.0,8.0,,11.0,13.0,0.0,0.0,9.0,,9.0,,2.0,,52.5,,4583.0,5739.0,,18379.0,N,N,,,
18487.66,17746.28,16582.96, 36 months,15.28%,643.38,F,B2,"Investment banker, corporate",,,37298.11,Source Verified,Mar-2024,,medical,Commercial art gallery manager,06499,NH,18.22,,13,0,40905,24.3,14,Individual,0.0,,"Deal possible could may positive. Outside risk health soon able carry member.
No staff happy figure as education owner. Ever team environmental plant film.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=c5bfb9d2-0bc7-478b-abb2-acff73ebfebd,5f22e8f0-f500-4438-ae58-a48222fcaa68,1,w,8264.34,5771.78,8613.37,3832.87,11969.72,3949.94,28.3,277.52,69.56,Sep-2024,1257.46,,Dec-2024,,,0,,19320.0,1.0,4.0,4.0,,36.0,46002.0,,6.0,11.0,5829.0,57.3,8781.0,,,2.0,,,,57.0,,7142.0,251.0,,22.0,7.0,62.0,,,,,10.0,9.0,25.0,38.0,,26.0,,,3.0,,,,6.0,87.0,,,199836.0,12137.0,76321.0,68455.0,N,N,Ball car down my positive.,,
23869.52,23625.78,21353.72, 60 months,9.82%,505.07,C,B5,Catering manager,,OWN,26525.95,Source Verified,Jul-2023,Fully Paid,debt_consolidation,Training and development officer,24927,MT,24.1,,18,1,468,94.6,10,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3313e727-dd9f-4655-bac5-2d6c903c81ff,bbe59580-0295-4d6f-aa15-877dc3faaa58,1,w,7391.06,4686.46,748.66,9457.44,1004.14,4568.77,87.4,304.75,99.74,Aug-2024,206.56,,Sep-2024,,,1,,67216.0,3.0,,,0.0,44.0,46843.0,,4.0,,,55.9,42913.0,,,11.0,15.0,28352.0,38447.0,31.4,,,280.0,,50.0,16.0,38.0,,13.0,,,1.0,9.0,,10.0,10.0,15.0,36.0,,,,0.0,,5.0,76.7,12.0,,,41816.0,70835.0,6314.0,N,N,,,
22302.31,21459.18,20291.93, 60 months,16.17%,544.31,D,B5,,6 years,OWN,74728.62,Verified,Feb-2024,Late (16-30 days),MEDICAL,,25492,MS,2.34,Jan-2012,20,2,10288,47.2,16,Individual,,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2cb384ec-83f0-45c8-af63-f7592ead69af,b393a731-102a-423a-ba49-af8202a88bcb,1,,5058.29,8168.04,428.67,13565.61,15704.02,5644.85,46.35,493.61,5.99,Oct-2024,66.59,Sep-2025,Nov-2024,0.0,,1,2503.0,89349.0,1.0,0.0,4.0,3.0,41.0,40805.0,,7.0,0.0,10327.0,5.1,94422.0,7.0,0.0,18.0,1.0,23178.0,8405.0,33.9,,,,273.0,36.0,43.0,,,18.0,,4.0,,4.0,16.0,23.0,3.0,2.0,42.0,,7.0,1.0,,,2.0,64.6,,,182031.0,,,,N,N,,,
40000.0,39538.87,37292.82, 36 months,10.25%,1295.34,D,B5,CONSULTING CIVIL ENGINEER,7 years,OTHER,68675.12,Verified,Nov-2023,Fully Paid,car,Financial manager,26629,,7.82,Jun-2010,14,1,39384,82.7,34,Individual,5.0,,"Affect walk but. During both involve ask brother.
Help education accept six. Prepare project she throughout bill.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=7d8b27a2-f7a8-4fef-a6a3-f028ccb9917d,,1,w,13750.71,13061.1,26688.82,23687.28,7535.31,4765.04,79.18,523.55,41.22,Jan-2025,2344.97,Nov-2025,Jun-2025,,,2,3579.0,16837.0,3.0,0.0,3.0,2.0,29.0,,11.3,8.0,1.0,7461.0,1.0,16654.0,,,12.0,0.0,32851.0,39.0,96.0,,,298.0,,11.0,37.0,114.0,,10.0,106.0,,12.0,8.0,27.0,,27.0,0.0,25.0,23.0,4.0,,,,16.0,70.3,30.3,,95377.0,3482.0,58404.0,38045.0,N,N,,,
8410.79,8330.96,7558.95, 36 months,12.90%,283.0,D,A4,Adult guidance worker,3 years,RENT,20000.0,Not Verified,May-2025,Fully Paid,educational,"Psychologist, counselling",94194,ME,0.0,Mar-2016,15,0,11771,42.0,41,Individual,3.0,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a32a49c2-bba6-4d3c-b9d0-81f74a174a0e,,1,f,268.98,841.07,2806.55,1710.33,2118.82,468.91,15.07,292.98,39.75,Oct-2024,540.84,,Jun-2025,,98.0,0,,,1.0,0.0,,10.0,27.0,,80.9,6.0,1.0,13014.0,91.6,,7.0,5.0,4.0,8.0,30202.0,24381.0,44.5,,,144.0,197.0,10.0,26.0,66.0,,7.0,,,9.0,3.0,,,0.0,12.0,1.0,27.0,10.0,,,,13.0,50.4,31.0,,46698.0,48385.0,79017.0,98954.0,N,N,,,
14821.8,14441.68,13225.85, 60 months,20.46%,396.52,D,,Podiatrist,4 years,OWN,20000.0,Source Verified,Mar-2025,Fully Paid,,,89091,RI,17.33,,14,1,38386,77.4,28,Individual,6.0,,Article sell despite why ball effect. Mind over southern despite. Discover hard discussion not technology.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e617d45f-5e51-49be-a758-eeb78a186c29,52d9f4b0-7a80-48a5-ac7b-543fefc5356d,1,w,4611.14,304.5,2637.14,3602.5,13153.95,3947.16,21.25,598.19,36.02,Sep-2024,121.69,May-2026,,,53.0,0,,31721.0,3.0,2.0,,1.0,,33791.0,32.5,0.0,,10205.0,86.0,7049.0,4.0,,19.0,,34740.0,,22.7,,,192.0,221.0,32.0,13.0,81.0,,2.0,117.0,,,,,6.0,,27.0,,,30.0,,5.0,,14.0,78.4,,,151063.0,63249.0,11302.0,62448.0,N,,,,
7986.42,7722.06,7028.68, 36 months,15.14%,277.41,D,B3,Lawyer,8 years,OWN,92428.77,Verified,,Charged Off,vacation,Stage manager,65112,FM,8.8,Mar-2013,22,0,27898,52.0,38,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5b99dd22-8539-4122-9c58-5a4a2e266390,10e8722a-da80-41e3-a9ce-6fa7fb076add,1,w,540.76,1163.2,1386.86,7774.6,1778.17,1718.85,94.33,527.77,54.0,Nov-2024,180.81,Feb-2026,2023-13-45,,,2,,17776.0,,,,,26.0,11280.0,69.0,9.0,,5273.0,79.3,38247.0,9.0,9.0,5.0,8.0,25409.0,23465.0,13.5,,,170.0,217.0,37.0,6.0,40.0,99.0,,,0.0,3.0,4.0,29.0,36.0,4.0,7.0,2.0,8.0,16.0,,,,8.0,,,1.0,,,36491.0,83778.0,N,N,,,
