loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
1020.25,1005.24,939.69, 36 months,16.63%,36.19,B,B2,Oceanographer,8 years,OWN,30043.68,Verified,Jun-2024,Fully Paid,debt_consolidation,Outdoor activities/education manager,11426,MP,20.16,Apr-2006,4,1,9126,68.9,9,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=dddea81f-bbd9-4b9f-b45c-6f0456c44f88,3a5e85e8-3de4-4fb2-b865-7672c707afb1,1,w,115.87,65.64,386.29,571.89,307.06,297.04,77.92,966.14,37.32,Mar-2025,29.48,Dec-2025,Jun-2025,,,2,,69697.0,0.0,4.0,2.0,8.0,15.0,26196.0,,5.0,3.0,16262.0,50.7,,6.0,7.0,5.0,3.0,30865.0,10121.0,98.6,,,,227.0,28.0,57.0,23.0,,5.0,19.0,,17.0,0.0,,26.0,21.0,32.0,,,,,,,,64.0,,,106930.0,67353.0,,,N,N,,,
4803.78,4715.75,4288.4, 60 months,15.42%,115.35,F,A1,Technical brewer,10+ years,RENT,29524.24,Not Verified,May-2024,Fully Paid,vacation,"Buyer, retail",73009,NV,15.44,Feb-2013,10,1,8148,64.3,41,Joint App,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c5db4577-c1b2-42b9-9201-54229f2a6ddd,1cc37acf-37dd-466b-90c2-84efa52fae5d,1,f,300.11,317.91,391.78,2223.13,2444.12,862.3,35.39,553.07,52.82,Aug-2024,44.39,,Feb-2025,1.0,,0,,,4.0,,3.0,0.0,42.0,28922.0,,4.0,4.0,476.0,41.7,35788.0,4.0,7.0,19.0,8.0,30949.0,42928.0,31.4,,,264.0,279.0,29.0,14.0,39.0,66.0,1.0,,,14.0,18.0,3.0,6.0,,6.0,15.0,27.0,4.0,,,,,71.1,95.2,,,76421.0,16532.0,80899.0,N,N,,,
7111.05,6997.09,6688.54, 60 months,11.52%,156.48,A,B4,,,RENT,38444.42,Source Verified,Sep-2024,Fully Paid,educational,Further education lecturer,70481,WV,14.88,May-2018,16,1,30236,99.8,22,Individual,9.0,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c8ddcd5a-09e7-4742-8197-ca166d41829e,9ff79e7c-a6bc-4893-9460-e29008a25550,1,f,668.86,1683.72,3565.86,2740.12,830.27,1009.67,59.48,584.69,75.99,Apr-2025,309.36,Jul-2025,Oct-2024,,,2,5353.0,,3.0,,,10.0,33.0,45719.0,32.9,6.0,2.0,2314.0,64.6,18981.0,,,,0.0,14233.0,24284.0,94.3,,7668.0,,,24.0,54.0,81.0,,,,2.0,6.0,21.0,18.0,17.0,18.0,17.0,8.0,16.0,35.0,,,,8.0,86.3,,,105361.0,42432.0,67361.0,44728.0,N,N,,,
2552.33,2523.25,2480.22, 36 months,13.52%,86.64,C,B2,Advertising art director,10+ years,OTHER,20000.0,Verified,May-2024,Fully Paid,car,Recycling officer,18279,NV,14.51,Feb-2008,24,2,30409,,46,Joint App,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=74de1f98-638c-4a6d-9367-1a8f3b24dc62,368e1857-ea5f-494c-8177-d36f0d7cff53,1,f,344.16,928.5,2953.53,2364.33,862.84,569.17,19.91,935.78,65.74,Jul-2025,40.64,May-2026,Nov-2024,,,0,3002.0,45203.0,0.0,,5.0,2.0,45.0,32354.0,8.8,,8.0,10238.0,51.0,85847.0,7.0,18.0,2.0,6.0,34496.0,42205.0,27.6,,,114.0,118.0,2.0,11.0,27.0,,23.0,105.0,3.0,5.0,7.0,,32.0,5.0,0.0,44.0,15.0,47.0,,1.0,,19.0,72.2,,,78609.0,9280.0,,,N,N,,,
7960.69,7902.65,7801.86, 36 months,11.63%,263.02,C,A3,"Scientist, marine",6 years,RENT,38550.1,Source Verified,Dec-2024,Current,small_business,Equities trader,25580,MS,15.99,Feb-2012,21,0,41721,73.8,10,Individual,6.0,,None community few work fly. Fine ability act another professor. Range site successful bill voice himself.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=deb110c8-aafa-493c-a3ff-28ff67bec61c,d2eea187-4a78-4e41-bf6f-375c8afdcc30,1,f,2036.32,1042.4,9242.13,3750.71,7903.99,2056.62,90.58,388.86,12.14,,2.65,Aug-2025,Jun-2025,,,2,,98541.0,2.0,1.0,3.0,,4.0,,93.6,9.0,8.0,2908.0,60.8,50839.0,5.0,,,,,7014.0,42.3,,4700.0,155.0,205.0,59.0,38.0,84.0,78.0,,,,16.0,,18.0,28.0,22.0,,8.0,18.0,16.0,,,,,60.9,26.3,,6919.0,84086.0,93054.0,63511.0,N,N,,,
3209.39,3061.86,2928.68, 60 months,10.54%,69.04,A,B4,Herbalist,8 years,RENT,20000.0,Source Verified,Jun-2024,Current,debt_consolidation,Manufacturing engineer,09769,ND,12.61,May-2020,22,2,22034,36.2,25,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e9852bc4-7395-4567-bb7b-a38a2caca4a2,bf2500f9-955e-4ecc-a74e-41d2772c72a0,1,w,576.09,1463.21,2781.67,1034.87,12.63,545.52,67.67,823.17,14.92,Jan-2025,4.61,Oct-2025,Dec-2024,,,2,7102.0,47102.0,0.0,,,,,,,,10.0,,27.0,,7.0,16.0,8.0,1.0,4210.0,31930.0,,,,193.0,140.0,,20.0,44.0,,,22.0,,15.0,25.0,8.0,,23.0,0.0,13.0,24.0,0.0,,,,17.0,,20.3,,114896.0,,20184.0,61116.0,N,N,,,
17179.53,17169.64,16028.82, 36 months,12.93%,578.28,B,B1,Hydrologist,3 years,MORTGAGE,23550.92,Not Verified,Dec-2023,Fully Paid,car,Television camera operator,08271,ND,12.5,May-2018,3,2,42314,7.6,41,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=481c4c87-0789-470b-aa50-811cb228913a,5124044c-cae7-4a52-84f9-d8adfb608d45,1,f,4524.97,6090.28,6902.48,17177.27,7396.3,4124.55,90.32,915.25,80.44,Aug-2024,324.57,Oct-2025,,,,2,4503.0,94209.0,,3.0,4.0,10.0,33.0,47739.0,49.1,0.0,,7426.0,43.4,54650.0,5.0,,14.0,2.0,,43424.0,24.9,,5409.0,101.0,176.0,,40.0,81.0,,2.0,44.0,,10.0,2.0,6.0,,3.0,14.0,36.0,,,,,,12.0,90.3,33.4,,68807.0,20541.0,56998.0,68009.0,N,N,,,
12526.76,12333.48,11206.14, 36 months,15.89%,439.73,C,A2,Clinical cytogeneticist,1 year,,31067.24,Not Verified,Jun-2025,Charged Off,moving,Advertising account planner,46160,HI,21.8,Jul-2010,16,2,9814,90.6,48,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b8a9017a-ff88-4252-b1c8-7c1abaff9f5f,7eba0c6d-7395-4a08-9c85-19e5c6186154,1,f,3126.85,5601.64,6194.65,12746.6,9948.54,3406.4,26.31,496.56,33.52,Jun-2025,16.82,May-2026,,,64.0,2,,6772.0,3.0,2.0,4.0,4.0,39.0,31557.0,69.1,,,11741.0,66.6,43473.0,8.0,,4.0,12.0,7162.0,41165.0,24.0,,,69.0,35.0,,24.0,54.0,,,,,11.0,15.0,2.0,19.0,1.0,39.0,4.0,21.0,3.0,,,,5.0,99.9,26.6,,192496.0,23288.0,,61456.0,N,N,,,
10075.56,9815.88,8899.24, 60 months,8.43%,206.38,C,B2,"Surveyor, hydrographic",1 year,MORTGAGE,20000.0,Verified,Oct-2023,Charged Off,educational,,15724,VT,3.02,Aug-2017,22,2,47556,90.8,7,Individual,0.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=640dfbda-90ee-4568-9599-a69aba0b3645,ea1df60a-ef6e-483e-a431-6a65e2a651fb,1,f,2690.46,2482.3,11722.44,9921.11,7039.19,590.06,81.98,749.78,99.2,Jun-2025,295.25,,Nov-2024,,,0,,50618.0,,0.0,,2.0,18.0,6722.0,,4.0,6.0,15218.0,64.4,40434.0,6.0,8.0,8.0,1.0,15166.0,5459.0,99.4,,,,173.0,31.0,7.0,107.0,12.0,,91.0,,7.0,29.0,9.0,39.0,,30.0,12.0,25.0,39.0,,0.0,0.0,19.0,,,,183049.0,8897.0,25346.0,5147.0,N,N,,,
12182.0,12136.13,11250.39, 36 months,12.80%,409.27,C,B5,Dance movement psychotherapist,7 years,RENT,50617.41,Source Verified,Feb-2025,Fully Paid,credit_card,Scientific laboratory technician,23864,NM,16.16,Jun-2011,4,2,22471,40.1,47,Individual,4.0,,Physical thus game word. Far memory draw future. Produce state job decision receive visit culture.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=176b66df-7017-4747-b8ca-58e82e34f257,21ba9083-d0be-4e4a-af20-95a8f0f9ec7a,1,f,6053.91,3473.66,13138.84,10704.45,10696.2,1336.62,64.2,371.81,81.74,Dec-2024,639.14,Nov-2025,,,,0,,76291.0,1.0,2.0,5.0,5.0,43.0,31012.0,,3.0,2.0,1186.0,96.1,,3.0,18.0,10.0,7.0,30058.0,,80.7,,7869.0,16.0,65.0,3.0,52.0,60.0,,13.0,,,,9.0,22.0,10.0,7.0,11.0,,,28.0,,,,6.0,52.1,,,148719.0,,76673.0,14499.0,N,N,,,
8506.17,8499.72,8499.7, 36 months,15.89%,298.6,E,B5,Purchasing manager,3 years,OTHER,100881.79,Not Verified,Jan-2024,Late (31-120 days),credit_card,,22230,MS,12.88,Nov-2009,24,2,22650,,25,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c7621aef-c473-4f2b-85d0-e0f4503d0ced,4af1e987-9a82-45ce-9a25-c859f071b928,1,f,3062.44,3360.16,6762.98,5203.88,883.58,2077.92,12.32,306.65,36.36,Nov-2024,330.29,Jan-2026,Nov-2024,,,1,,,0.0,1.0,9.0,6.0,41.0,24774.0,18.4,0.0,,18470.0,1.0,84582.0,9.0,16.0,4.0,14.0,12420.0,38416.0,70.2,1.0,,164.0,149.0,,32.0,72.0,,,,,3.0,5.0,20.0,,,32.0,36.0,2.0,45.0,4.0,,,,74.9,94.1,,113385.0,94614.0,27382.0,45359.0,N,N,,,
18895.46,18173.98,17975.4, 36 months,11.17%,620.14,G,B2,,7 years,,30650.9,Source Verified,Sep-2024,Fully Paid,debt_consolidation,,10603,MD,32.82,Nov-2015,15,0,7026,,36,Individual,,1.0,"Talk bit popular nice run though sure field. Police usually color score.
Read movement billion training.
Daughter fine operation level scene. Director court magazine relate old.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=23d30e5d-5560-48b9-a53c-0c3e1c6f0724,92ca5399-4ce2-40c7-bf24-23b37fd3ca87,1,w,1277.88,1032.78,19080.37,7646.19,16747.53,4254.28,30.67,539.94,13.14,Nov-2024,1159.72,Mar-2026,Aug-2024,,,0,1338.0,6038.0,,,4.0,1.0,,2463.0,72.8,7.0,1.0,16344.0,24.0,1732.0,7.0,0.0,6.0,16.0,22593.0,23107.0,1.2,,,158.0,276.0,,59.0,,,17.0,,,7.0,19.0,13.0,35.0,8.0,6.0,14.0,15.0,40.0,,,,9.0,76.3,16.0,1.0,102811.0,,30525.0,76929.0,N,N,,,2024-01-01
18687.87,17840.94,16602.97, 60 months,13.89%,433.77,D,A1,"Scientist, forensic",5 years,RENT,20000.0,Source Verified,Mar-2024,Fully Paid,home_improvement,,66472,RI,0.25,Sep-2010,20,2,14154,16.9,36,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b18b5d81-221d-458c-976c-324f3ad82783,cfe28a28-4a9c-4f23-be54-04a99bf49c1b,1,w,4721.63,6793.0,15841.4,13526.57,12752.78,499.27,60.56,230.61,75.5,Dec-2024,724.03,Nov-2025,Mar-2025,,,2,7966.0,51360.0,3.0,,5.0,5.0,25.0,34124.0,75.9,,3.0,3761.0,85.1,2054.0,,,6.0,10.0,43475.0,23052.0,,0.0,,233.0,15.0,54.0,42.0,113.0,45.0,3.0,,,14.0,0.0,,24.0,12.0,14.0,23.0,,48.0,,,,4.0,88.0,7.2,,80744.0,,93840.0,97928.0,N,N,,,
23063.6,22845.76,22396.64, 60 months,14.68%,544.82,A,A4,"Librarian, public",4 years,RENT,20000.0,Not Verified,Dec-2024,Fully Paid,major_purchase,,85842,TX,11.18,Aug-2007,22,1,49846,14.7,7,Individual,8.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=01ef93c5-e232-4f86-b555-b28cbf100380,98cc99b8-15e3-4813-87f8-af45c8e684dc,1,f,7060.9,3938.55,3827.28,8545.3,8932.52,3080.92,71.05,658.98,78.53,Apr-2025,627.13,Jan-2026,Apr-2025,,,0,,40070.0,4.0,,6.0,,43.0,,,4.0,,,62.6,90656.0,0.0,11.0,,,39443.0,15126.0,87.1,,,93.0,161.0,15.0,35.0,59.0,81.0,6.0,,,7.0,21.0,4.0,9.0,27.0,5.0,20.0,24.0,36.0,,,,10.0,99.5,23.2,,34336.0,,95138.0,97261.0,N,N,,,2022-02-23
26401.28,25241.68,24575.14, 36 months,14.63%,910.4,D,B2,,6 years,OWN,29299.32,Verified,Feb-2024,Fully Paid,moving,"Designer, television/film set",81485,NH,4.51,Sep-2013,17,2,15584,14.2,8,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=efc009b3-8161-4a9d-a562-053f29bbe516,4fcc4ca0-c56d-4d8b-921b-a77981087b8f,1,w,6758.59,4956.67,8568.48,30860.76,7692.09,2152.1,99.35,412.9,12.69,,1221.89,Mar-2026,Mar-2025,,,1,,,3.0,4.0,1.0,,2.0,4237.0,35.9,,9.0,497.0,51.3,95035.0,,11.0,6.0,19.0,34190.0,19094.0,57.9,,,,132.0,57.0,27.0,109.0,,5.0,88.0,,16.0,11.0,,0.0,16.0,19.0,11.0,27.0,9.0,,,,12.0,74.2,,,,36603.0,,46255.0,N,N,,,
10063.88,9866.13,9495.9, 60 months,13.14%,229.68,C,A3,Public house manager,5 years,OWN,38396.03,Not Verified,Feb-2025,Charged Off,educational,Prison officer,76287,AS,0.0,Mar-2018,4,0,7581,44.8,37,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=df14d47d-5e52-4814-a826-6d0d1ba416e0,197b2269-23bd-4f9d-b04d-222d66c5740d,1,f,3599.28,1749.1,9037.02,5727.01,9214.45,2413.59,42.42,932.1,88.48,Jul-2025,427.07,Sep-2025,Jul-2025,,64.0,1,,91181.0,1.0,1.0,9.0,,,,25.0,0.0,12.0,,73.3,9693.0,,15.0,,8.0,41807.0,28774.0,69.3,,,80.0,,49.0,46.0,,,15.0,,,16.0,12.0,17.0,35.0,12.0,39.0,,8.0,2.0,,,,16.0,60.2,35.7,,26778.0,63921.0,64620.0,90299.0,N,N,,,
11092.17,10695.83,10252.05, 36 months,5.39%,334.39,G,B2,Press photographer,1 year,OTHER,20000.0,Verified,Oct-2024,Fully Paid,other,,61108,CO,15.47,Jul-2015,11,2,31964,55.0,26,Individual,,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5921d157-cbba-4253-82f0-8d511d0c1e30,265b04a7-f378-43cc-9fa1-9685b506d469,1,w,201.21,2369.11,11452.76,7305.71,9995.7,1828.78,19.7,883.55,57.94,Sep-2024,287.57,Oct-2025,Apr-2025,,54.0,0,,23410.0,1.0,3.0,,10.0,46.0,247.0,66.0,,,17851.0,42.1,32563.0,1.0,12.0,10.0,10.0,29198.0,20803.0,58.8,,6168.0,122.0,232.0,3.0,43.0,32.0,,8.0,,,,17.0,15.0,8.0,11.0,28.0,17.0,18.0,23.0,4.0,,,18.0,73.6,,,9387.0,51970.0,74282.0,80370.0,Y,N,,,
18691.84,18219.99,17456.79, 36 months,15.42%,651.78,B,B2,,9 years,RENT,31674.15,Source Verified,Jun-2025,Fully Paid,moving,Teaching laboratory technician,81827,UT,24.42,Dec-2012,20,2,14584,97.6,20,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4fef8ecb-2839-4d0c-ab8c-6beb020525d8,1ba01697-8f62-41b4-8d7e-296996c5d53b,1,w,3948.74,7127.37,4680.77,14290.69,3567.29,1979.24,15.05,809.28,96.1,Mar-2025,629.82,Apr-2026,Dec-2024,,,1,,61441.0,1.0,4.0,5.0,,,42758.0,,7.0,10.0,13918.0,,1557.0,9.0,9.0,17.0,,23545.0,5750.0,,,,217.0,270.0,41.0,28.0,116.0,118.0,,,,,22.0,8.0,2.0,27.0,18.0,2.0,15.0,31.0,,7.0,,,60.7,4.5,2.0,79607.0,16455.0,2772.0,,Y,N,,,
15259.66,14862.39,14780.03, 60 months,15.12%,364.02,B,A3,Geophysical data processor,6 years,MORTGAGE,39081.32,Source Verified,Oct-2023,Fully Paid,vacation,,98672,ID,23.22,Dec-2009,10,1,904,,19,Individual,8.0,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49432951-9952-4608-93b0-817ea3738412,2d9ed7c5-2a6e-47b6-bb11-7dfd65f6b683,1,f,6838.55,2616.08,9713.1,567.95,8682.93,3266.44,56.51,808.68,77.66,Nov-2024,469.67,Apr-2026,Nov-2024,,,0,718.0,87887.0,3.0,1.0,,2.0,,30042.0,55.2,,14.0,17931.0,,,2.0,10.0,7.0,18.0,7481.0,15189.0,5.6,,,,86.0,9.0,38.0,26.0,,4.0,,,3.0,12.0,6.0,29.0,28.0,15.0,43.0,4.0,,,,,15.0,69.7,61.2,,,,98760.0,77508.0,N,N,,,
15251.09,15132.18,13845.12, 60 months,9.91%,323.38,A,A2,Operations geologist,8 years,OTHER,129817.19,Source Verified,Oct-2023,Fully Paid,other,Production manager,98805,MD,17.97,Aug-2013,3,1,10248,14.1,11,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40e61959-710f-4112-a8d4-e937150d9fdd,0b988711-0d8e-416c-af61-59461af4c4b5,1,f,1290.97,7342.2,265.23,8118.47,2322.47,801.72,57.26,590.71,10.92,Dec-2024,84.46,,Jun-2025,,,2,,18702.0,,2.0,,9.0,15.0,40841.0,72.9,4.0,7.0,16229.0,,61591.0,8.0,,14.0,13.0,19711.0,45375.0,13.9,,,217.0,179.0,11.0,,17.0,72.0,,65.0,,11.0,5.0,0.0,,5.0,21.0,36.0,19.0,36.0,1.0,,,17.0,53.1,16.3,,151579.0,10131.0,28023.0,56948.0,N,N,,,
16486.61,16014.94,14598.13, 36 months,13.79%,561.81,B,B3,Systems developer,10+ years,RENT,70058.92,Verified,Mar-2025,Current,vacation,Special effects artist,13261,DE,13.87,Dec-2017,12,0,17141,53.8,39,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f3c4c1ed-fe38-4bf1-8444-d05fc596d065,b84cbbb2-1acc-457f-8d01-d24f97a99309,1,w,6393.33,3218.78,1917.82,8394.07,11383.6,415.98,45.94,434.68,15.48,Nov-2024,397.93,Jun-2026,Sep-2024,,,0,,,,0.0,9.0,13.0,2.0,47491.0,,8.0,11.0,10341.0,73.4,779.0,,17.0,3.0,,27131.0,11889.0,55.8,0.0,,250.0,146.0,40.0,,101.0,,,,,12.0,7.0,3.0,32.0,1.0,28.0,35.0,16.0,32.0,,,,3.0,51.4,,,171311.0,51919.0,24790.0,87638.0,N,N,,,
8125.07,7814.85,7430.71, 60 months,15.71%,196.35,C,B5,Textile designer,7 years,RENT,35062.86,Not Verified,Feb-2025,Fully Paid,wedding,"Sales professional, IT",36271,MH,7.18,Sep-2006,4,1,23440,72.6,42,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9375160c-1351-4bd6-ab2a-89990ee557b6,76246059-4615-48f0-a1f4-15328e16d605,1,w,1384.56,2927.04,690.53,1955.39,5018.3,2351.96,5.12,43.27,99.77,Oct-2024,280.14,,Jan-2025,,,1,,30143.0,4.0,4.0,9.0,,9.0,39124.0,78.2,,7.0,6850.0,54.2,12819.0,4.0,9.0,,3.0,37260.0,7792.0,48.2,1.0,,271.0,145.0,23.0,,,,,,,,24.0,14.0,1.0,25.0,9.0,34.0,15.0,,,,,3.0,81.1,48.9,,145954.0,1068.0,78402.0,25858.0,N,N,,,
27127.51,25997.95,25490.92, 36 months,10.70%,884.28,C,B1,Applications developer,5 years,RENT,21257.55,Verified,Apr-2024,Fully Paid,small_business,"Teacher, adult education",52171,MA,19.84,Jul-2020,8,1,8942,8.2,49,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8e055b98-e624-455c-8807-3b56a6457f3c,0750a044-9644-412a-a21e-169548166471,1,w,2161.44,5781.23,28257.71,28082.9,25819.31,5757.31,3.13,198.91,75.89,Dec-2024,492.74,Aug-2025,Nov-2024,,30.0,1,,38693.0,,,6.0,7.0,18.0,29188.0,33.1,0.0,7.0,15666.0,49.0,99050.0,4.0,12.0,,6.0,30032.0,,,,,238.0,,55.0,17.0,,,,38.0,,2.0,21.0,,23.0,5.0,34.0,,3.0,38.0,,,,4.0,91.7,5.2,,142649.0,12569.0,,,N,N,,,
22303.71,22007.34,19958.74, 36 months,11.47%,735.13,D,B4,"Merchandiser, retail",,OWN,20172.05,Source Verified,Mar-2025,Fully Paid,other,IT sales professional,64431,SC,1.35,May-2017,4,0,16579,18.1,17,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a5ec7db6-90d1-4a0d-90d8-16965d26c4da,45af6850-ed35-4bda-86e8-5107998de892,1,f,5282.29,2636.59,17213.42,3440.59,280.75,5568.69,95.88,981.98,49.38,,1199.85,Feb-2026,May-2025,,,2,,55535.0,0.0,,3.0,6.0,,8275.0,45.4,4.0,10.0,,26.9,31238.0,5.0,2.0,,11.0,25134.0,39112.0,59.1,,,196.0,73.0,32.0,59.0,,,13.0,,,6.0,,1.0,,14.0,26.0,48.0,2.0,,,,,,80.2,85.6,,141432.0,,219.0,,N,N,,,
8259.23,8055.15,7825.93, 60 months,9.27%,172.54,D,B2,Tax inspector,1 year,RENT,20000.0,Not Verified,Jul-2024,Fully Paid,home_improvement,,83531,DC,8.38,Nov-2010,23,2,33035,77.2,48,Joint App,,,Must field pay serve major research single. Space table image reflect never address. Role newspaper north loss development design.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=764fd7f1-f539-40c2-8fbe-d1929270c41a,1f8e2437-378e-4ebb-b785-2d4cc0768d77,1,f,671.7,1225.7,9083.96,486.98,4710.15,243.0,47.26,487.66,93.06,Aug-2024,120.14,Aug-2025,Aug-2024,,,0,5475.0,76039.0,0.0,0.0,6.0,8.0,46.0,30712.0,,9.0,1.0,731.0,57.2,84513.0,,6.0,17.0,8.0,19880.0,26607.0,,,,155.0,145.0,22.0,45.0,81.0,,17.0,,,2.0,2.0,23.0,,13.0,2.0,40.0,20.0,,,,,9.0,73.7,74.6,0.0,142376.0,16666.0,63500.0,66649.0,N,N,,,
2378.57,2264.44,2233.24, 36 months,6.50%,72.9,C,B5,,6 years,OWN,42982.38,Verified,Sep-2023,Charged Off,other,"Geologist, wellsite",16183,AL,18.13,Apr-2020,20,0,49061,21.7,20,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4dd3ccc1-501e-4bf3-a3ef-ef87946cd77e,62cb8539-7f7e-4c83-9cad-59fb9081560f,1,f,350.74,452.95,30.44,278.0,1144.03,182.72,46.85,682.2,57.43,Mar-2025,143.27,Jun-2026,Aug-2024,,7.0,0,,94693.0,0.0,,4.0,,,42167.0,34.1,,3.0,2085.0,55.6,47233.0,6.0,12.0,18.0,9.0,41235.0,11059.0,68.3,,,40.0,177.0,34.0,54.0,48.0,27.0,18.0,,,3.0,8.0,19.0,33.0,23.0,19.0,,18.0,17.0,,6.0,2.0,17.0,68.8,,,151606.0,38959.0,47958.0,,N,N,,,
14488.12,14275.56,13514.49, 36 months,8.93%,460.25,A,A3,"Journalist, magazine",,OWN,20000.0,Not Verified,Dec-2023,Fully Paid,wedding,Claims inspector/assessor,82344,RI,11.14,Apr-2018,16,0,12072,13.4,30,Individual,,,"Mouth according citizen happen staff human every. Hospital miss senior federal. Necessary site painting type body local.
Space choice election decade.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=8536433a-ec4f-4473-af6e-ed8e1599c72b,4aa99a4a-9ad1-4033-b1d7-87eb6ae84afc,1,f,5727.45,6138.94,12180.83,16329.96,8006.06,2580.0,93.65,998.49,83.18,Dec-2024,491.53,,Dec-2024,,,2,,13795.0,,4.0,6.0,4.0,,47346.0,87.7,,1.0,8009.0,3.1,4998.0,,,,,33250.0,29717.0,35.4,,,134.0,181.0,3.0,28.0,103.0,,6.0,,0.0,0.0,19.0,12.0,16.0,3.0,17.0,,,24.0,,,,19.0,81.1,77.8,,129800.0,,95406.0,,Y,N,,,
26964.9,26899.31,25240.62, 36 months,10.59%,877.55,B,A3,Research scientist (life sciences),7 years,MORTGAGE,65061.94,Not Verified,Oct-2023,Current,home_improvement,,71546,LA,28.5,Aug-2011,21,1,43232,71.4,16,Joint App,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1c60b1ba-cfe9-4254-a3a9-8e05c5faf2dd,594eb998-faa5-4e4a-9154-55a8e78a15f7,1,w,7320.23,11835.09,2610.71,13222.07,22814.04,7880.15,21.3,70.68,70.8,Mar-2025,917.46,Apr-2026,Oct-2024,,,2,8163.0,99139.0,1.0,4.0,9.0,5.0,34.0,,,,3.0,658.0,7.7,,,8.0,,13.0,22.0,33552.0,,,,296.0,8.0,59.0,55.0,47.0,,6.0,,,,28.0,,1.0,20.0,17.0,42.0,15.0,24.0,,,,12.0,94.9,53.2,,55529.0,43991.0,69198.0,99421.0,N,N,,,
